20140901,195184098.6380161,147605413.7926072
20140902,195184098.6380161,147605413.7926072
20140903,195184098.6380161,147605413.7926072
20140904,195184098.6380161,147605413.7926072
20140905,195184098.6380161,147605413.7926072
20140906,195184098.6380161,147605413.7926072
20140907,195184098.6380161,147605413.7926072
20140908,195184098.6380161,147605413.7926072
20140909,195184098.6380161,147605413.7926072
20140910,195184098.6380161,147605413.7926072
20140911,195184098.6380161,147605413.7926072
20140912,195184098.6380161,133957459.00193593
20140913,195184098.6380161,133957459.00193593
20140914,195184098.6380161,133957459.00193593
20140915,195184098.6380161,133957459.00193593
20140916,195184098.6380161,133957459.00193593
20140917,195184098.6380161,133957459.00193593
20140918,195184098.6380161,133957459.00193593
20140919,195184098.6380161,133957459.00193593
20140920,195184098.6380161,133957459.00193593
20140921,195184098.6380161,133957459.00193593
20140922,195184098.6380161,133957459.00193593
20140923,195184098.6380161,133957459.00193593
20140924,195184098.6380161,133957459.00193593
20140925,195184098.6380161,133957459.00193593
20140926,195184098.6380161,133957459.00193593
20140927,195184098.6380161,133957459.00193593
20140928,195184098.6380161,133957459.00193593
20140929,195184098.6380161,133957459.00193593
20140930,195184098.6380161,133957459.00193593
预测的是tBalance,yBalance.用第一次时间序列预测的结果利率。
