20140829,80507880.0,214136757.61183962
20140830,80507880.0,213880074.0
20140831,11648749.0,213880074.0
20140901,11648749.0,213880074.0
20140902,11648749.0,213880074.0
20140903,11648749.0,213880074.0
20140904,11648749.0,213880074.0
20140905,11648749.0,213880074.0
20140906,11648749.0,211100079.16738904
20140907,11648749.0,213880074.0
20140908,11648749.0,216879681.88785103
20140909,11648749.0,213235447.33078432
20140910,11648749.0,213235447.33078432
20140911,11648749.0,213235447.33078432
20140912,11648749.0,213235447.33078432
20140913,11648749.0,213235447.33078432
20140914,11648749.0,216879681.88785103
20140915,11648749.0,213880074.0
20140916,11648749.0,213880074.0
20140917,11648749.0,214136757.61183962
20140918,11648749.0,214136757.61183962
20140919,11648749.0,214136757.61183962
20140920,11648749.0,214136757.61183962
20140921,11648749.0,214136757.61183962
20140922,11648749.0,214136757.61183962
20140923,11648749.0,214136757.61183962
20140924,11648749.0,213880074.0
20140925,11648749.0,216879681.88785103
20140926,11648749.0,213235447.33078432
20140927,11648749.0,213235447.33078432
20140928,11648749.0,213235447.33078432
20140929,11648749.0,213235447.33078432
