20140901,26798941.0,133355299.0
20140902,152197159.0,133355299.0
20140903,152197159.0,133355299.0
20140904,152197159.0,133355299.0
20140905,152197159.0,133355299.0
20140906,152197159.0,133355299.0
20140907,152197159.0,133355299.0
20140908,152197159.0,133355299.0
20140909,152197159.0,133355299.0
20140910,152197159.0,133355299.0
20140911,152197159.0,133355299.0
20140912,152197159.0,133355299.0
20140913,152197159.0,133355299.0
20140914,152197159.0,133355299.0
20140915,152197159.0,133355299.0
20140916,152197159.0,133355299.0
20140917,152197159.0,133355299.0
20140918,152197159.0,133355299.0
20140919,152197159.0,133355299.0
20140920,152197159.0,133355299.0
20140921,152197159.0,133355299.0
20140922,152197159.0,133355299.0
20140923,152197159.0,133355299.0
20140924,152197159.0,133355299.0
20140925,152197159.0,133355299.0
20140926,152197159.0,133355299.0
20140927,152197159.0,133355299.0
20140928,152197159.0,133355299.0
20140929,152197159.0,133355299.0
20140930,152197159.0,133355299.0
