20140831,78152602.78399491,197035381.26005024
20140901,57034297.50565674,212633515.25921968
20140902,25160203.21547149,217415353.85199606
20140903,25837805.49576821,208314495.90595323
20140904,25837805.49576821,208314495.90595323
20140905,30370497.666712463,215975899.1138458
20140906,30370497.666712463,215975899.1138458
20140907,35499370.43403064,210350086.03419814
20140908,38968654.755649514,206211554.2956667
20140909,32515886.514565893,194826941.1653511
20140910,44185552.20625285,192537225.18247634
20140911,44185552.20625285,192537225.18247634
20140912,44185552.20625285,194492723.7692539
20140913,34951299.78116397,205877336.8995695
20140914,33325151.247387998,216529397.61162853
20140915,46016662.37224729,216529397.61162853
20140916,46016662.37224729,216529397.61162853
20140917,91583025.7507866,216305968.95545617
20140918,92267477.51731332,226790015.11830163
20140919,92267477.51731332,214734475.23965946
20140920,92267477.51731332,214734475.23965946
20140921,92267477.51731332,233479557.06287053
20140922,92267477.51731332,233479557.06287053
20140923,92267477.51731332,218470850.59707978
20140924,43581249.10564921,218470850.59707978
20140925,39874305.66917978,218470850.59707978
20140926,39874305.66917978,218470850.59707978
20140927,29939426.232820716,201825351.64410183
20140928,27896457.104919635,206946056.9486613
20140929,27896457.104919635,206946056.9486613
