20140901,6521478868.0,6867190613.0
20140902,6521478868.0,6867190613.0
20140903,6521478868.0,6867190613.0
20140904,6521478868.0,6867190613.0
20140905,6521478868.0,6867190613.0
20140906,6521478868.0,6867190613.0
20140907,6521478868.0,6867190613.0
20140908,6521478868.0,6867190613.0
20140909,6521478868.0,6867190613.0
20140910,6521478868.0,6867190613.0
20140911,6521478868.0,6867190613.0
20140912,6521478868.0,6867190613.0
20140913,6399314660.0,6867190613.0
20140914,6399314660.0,6867190613.0
20140915,6399314660.0,6867190613.0
20140916,6399314660.0,6867190613.0
20140917,6399314660.0,6867190613.0
20140918,6521478868.0,6867190613.0
20140919,6521478868.0,6867190613.0
20140920,6521478868.0,6867190613.0
20140921,6521478868.0,6867190613.0
20140922,6521478868.0,6867190613.0
20140923,6521478868.0,6867190613.0
20140924,6521478868.0,6867190613.0
20140925,6521478868.0,6867190613.0
20140926,6521478868.0,6867190613.0
20140927,6521478868.0,6867190613.0
20140928,6521478868.0,6867190613.0
20140929,6521478868.0,6867190613.0
20140930,6521478868.0,6867190613.0
以tBalance,yBalance为预测.GBT模型，10个特征预测.第三次时间序列预测结果.评分0..
结果显示，tBalance和yBalance预测是不行的，第三次之所以那样是因为预测的利率也是不准的。
