20140829,252327861.0,225364535.0
20140830,6326004920.166667,225364535.0
20140831,6326004920.166667,225364535.0
20140901,6326004920.166667,225364535.0
20140902,6326004920.166667,225364535.0
20140903,6326004920.166667,225364535.0
20140904,6326004920.166667,225364535.0
20140905,6326004920.166667,225364535.0
20140906,6326004920.166667,6924150649.6
20140907,6326004920.166667,6924150649.6
20140908,6326004920.166667,6924150649.6
20140909,6326004920.166667,6924150649.6
20140910,6326004920.166667,6924150649.6
20140911,6326004920.166667,6924150649.6
20140912,6326004920.166667,6924150649.6
20140913,6326004920.166667,6924150649.6
20140914,6326004920.166667,6924150649.6
20140915,6326004920.166667,6924150649.6
20140916,6326004920.166667,6924150649.6
20140917,6326004920.166667,6924150649.6
20140918,6326004920.166667,6924150649.6
20140919,6326004920.166667,6924150649.6
20140920,6326004920.166667,6924150649.6
20140921,6326004920.166667,6924150649.6
20140922,6326004920.166667,6924150649.6
20140923,6326004920.166667,6924150649.6
20140924,6326004920.166667,6924150649.6
20140925,6326004920.166667,6924150649.6
20140926,6326004920.166667,6924150649.6
20140927,6326004920.166667,6924150649.6
20140928,6326004920.166667,6924150649.6
20140929,6326004920.166667,6924150649.6
20140930,6326004920.166667,6924150649.6
预测的是tBalance,yBalance。直接上10个属性作为特征预测,评分为6.9
